timestamp,src_ip,http_method,http_path,http_protocol_version,http_status_code,http_response_size,referrer,user_agent
2025-03-11 15:26:37+00:00,172.70.86.132,GET,/blog,HTTP/1.1,200,1018,www.google.com,"Mozilla/5.0 (Linux; Android 7.0; SM-G892A Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Mobile Safari/537.36"
2025-03-11 15:27:31+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:28:31+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:29:32+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,3011,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:29:32+00:00,167.172.45.207,GET,/.env,HTTP/1.1,404,48,-,Mozilla/5.0 Keydrop
2025-03-11 15:29:32+00:00,167.172.45.207,GET,/.env,HTTP/1.1,400,220,-,Mozilla/5.0 Keydrop
2025-03-11 15:30:32+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,3011,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:31:08+00:00,193.189.185.113,GET,/api-web/v1/traffic?timespan=720,HTTP/1.1,200,49,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:31:32+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,3011,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:32:32+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,3010,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
