Time	realtime	Platform	AlgorhithmStage	AutoDoserStatus	StandardProgramID	CoinOperator	CommandParameter	CurrentError	DelayedError	DoorLock	DoorRelay	DrumLight	WaterLevel	EPS_Error	ADS_detergentTime	ADS_SofternerTime	FinalRpm	FinalRpm0	ForbiddenRpmH	Load	ADS_Pump	HandledError	Heater	I1	Inertia	InertiaAccumulator	InertiaSamples	MotorSetPoint	PumpAir	Ionizer	IsSpinFinished	ADS_Valve	MaxAddTime	MaxRed	MaxRpm	Mode_ID	IPMTemperature	MotorPower	MotorSpeed	MotorState	NTC	NTC_Error	Motor_temp	NrRed	NrRepeatSt1	NrStage3	NrStage4	NrStage5	NumAnticrease	Overflow	Peak600	PlannedStage	PumpDrain	DiverterValve	RawInertia	RawUblHigh	RawUblHighCompensated	RawUblLow	RawUblLowCompensated	RpmB	RpmC	S11Reduction	SafetyRelay	SkipSkip	SkipSpin	SpinHandlerTimer	SpinProfile	SpinProfileB	SpinSkipFlag	St8Rpm1	SpinState	SpinTimer	St10Time2	St9Rpm1	StandBy	motor_ramp	StepCounter	SterilTubeAlert	TargetTemperature	TargetWaterLevel	TemperatureID	TimeProgramSelectedTime	TimeToEnd	UIWakeUp	UblAB	UblC	UblEH	UblEL	UblEM	UblFH	UblFL	UblFM	UblH	UblHigh	UblL	UblLow	UblM	UblTestValue	ValveAquaStop	ValveCold1	ValveCold2	ValveCold4	ValveHot	WashPhase	WashTimer	runstep	EPS	ADS_RS1	ForbiddenRpmL	IFull	ADS_RS2	X_RMS	Y_RMS	Z_RMS	ADS_RS3	NTUVoltage	NTU	ADS_RemainDeterMin	ADS_RemainDeterMAX	DrumOffset_Hight	DrumOffset_Low	WashStep	UBL_STABILITY_HIGH	UBL_STABILITY_LOW	OverFlowDetection	InitialParameter0	MotorView	LineVoltage	ADS_RemainSofMin	ADS_RemainSofMAX	Motor_current	MotorDrivePower	Motor_DriveCurrent	DCVolatage	MCU_SW_version	UI_SW_version	PMCUHW_version	WT_Version	WT_CheckSum	VersionCode	SW_Revision	CustomerVersionCodeP	MAT_version	Machine_No	PCU_SW_version	ADS_TankA_statues	ADS_TankB_statues	TankBType	WaterFlowCaculatedFlag	ADS_DetergentPW_ML	ADS_DetergentMW_ML	ADS_SoftenerML	3D_Current_Value_X	3D_Current_Value_Y	3D_Current_Value_Z	3D_Init_Value_X	3D_Init_Value_Y	3D_Init_Value_Z	3D_Limits_F1_X	3D_Limits_F1_Y	3D_Limits_F1_Z	WaterConsumptionMLdivide10	WaterFlowRateMLperS	PowerConsumptionWS	SetDirection	waterlevel_EnforceFlag	NTC_EnforceFlag	3Dsensor_EnforceFlag	ADSswitch_EnforceFlag	EnforceFlag4	EnforceFlag5	EnforceFlag6	EnforceFlag7	3DReduction	workFlag2	workFlag3	workFlag4	workFlag5	workFlag6	workFlag7	
2024-10-04 10:03:32.53	0:04:39.122190	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	75	0	5	1	0	0	30	1550	0	41	21	77	2	24.8	0	40	3	0	2	3	2	1	0	1	2	0	0	65535	444	0	65535	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	10	2	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	439	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	25	59	71	26	58	63	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:33.54	0:04:40.138280	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	75	0	5	1	0	0	30	1550	0	41	21	77	2	24.8	0	40	3	0	2	3	2	1	0	1	2	0	0	65535	444	0	65535	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	10	2	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	439	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	30	60	57	30	59	58	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:34.50	0:04:41.097932	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	75	0	5	1	0	0	30	1550	0	41	24	76	2	24.8	0	40	3	0	2	3	2	1	0	1	2	0	0	65535	444	0	65535	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	10	2	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	439	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	19	75	36	25	66	41	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:35.54	0:04:42.132107	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	75	0	5	1	0	0	30	1550	0	41	1	75	2	24.8	0	40	3	0	2	3	2	1	0	1	2	0	0	65535	444	0	65535	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	10	2	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	439	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	234	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	29	75	60	29	82	75	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:36.55	0:04:43.146733	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	75	0	5	1	0	0	30	1550	0	41	1	75	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	234	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	30	33	35	30	30	42	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:37.52	0:04:44.114088	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	1	74	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	234	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	29	29	30	25	28	29	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:38.56	0:04:45.151089	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	10	76	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	88	75	71	79	84	81	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:39.51	0:04:46.106436	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	20	76	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	40	43	50	34	34	55	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:40.52	0:04:47.110936	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	20	75	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	62	43	32	61	36	39	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:41.52	0:04:48.109745	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	40	101	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	78	36	30	63	43	31	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:42.53	0:04:49.126323	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	1	101	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	234	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	62	29	0	59	22	2	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:43.54	0:04:50.136429	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	13	101	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	234	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	48	62	49	40	61	37	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:44.51	0:04:51.100883	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	13	100	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	234	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	41	30	45	47	31	52	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:45.53	0:04:52.125456	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	24	100	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	47	59	51	52	56	51	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:46.54	0:04:53.139011	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	0	100	2	25.0	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	100	97	43	79	76	52	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:47.51	0:04:54.100329	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	0	99	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	61	33	59	58	43	53	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:48.53	0:04:55.121592	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	30	101	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	18	29	23	17	29	30	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:49.54	0:04:56.134514	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	10	100	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	89	22	42	83	27	48	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:50.55	0:04:57.143910	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	13	100	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	114	51	60	135	57	57	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:51.56	0:04:58.149507	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	13	100	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	117	31	119	111	30	111	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:52.52	0:04:59.112170	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	125	0	100	0	5	1	0	0	30	1550	0	41	22	100	2	24.8	0	40	3	0	3	3	2	1	0	1	3	0	0	65535	444	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	20	3	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	515	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	5	18	0	0	0	230	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	32	30	29	27	35	29	32767	32767	32767	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:53.54	0:05:00.133603	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	0	0	0	0	6	1	0	0	30	1550	0	41	16	100	2	24.8	0	40	3	0	3	4	2	1	0	1	1	0	0	134	436	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	0	1	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	506	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	30	12	24	30	15	39	32767	32767	32767	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:54.55	0:05:01.143539	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	0	0	0	0	6	1	0	0	30	1550	0	41	16	88	2	24.8	0	40	3	0	3	4	2	1	0	1	1	0	0	65535	436	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	0	1	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	506	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	18	0	0	0	232	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	53	17	52	74	17	56	32767	32767	32767	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:55.50	0:05:02.097416	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	0	0	0	0	6	1	0	0	30	1550	0	41	0	0	0	24.8	0	40	4	0	3	4	2	1	0	1	1	0	0	65535	436	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	60	1	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	506	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	18	0	0	0	236	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	30	37	31	30	56	30	32767	32767	32767	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:56.52	0:05:03.112509	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	0	0	45	0	6	1	0	0	30	1550	0	41	0	0	0	24.8	0	40	4	0	3	4	2	1	0	1	1	0	0	65535	436	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	60	1	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	506	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	18	0	0	0	234	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	28	30	58	30	56	30	32767	32767	32767	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:57.54	0:05:04.129723	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	0	0	45	0	6	1	0	0	30	1550	0	41	0	0	0	24.8	0	40	4	0	3	4	2	1	0	1	1	0	0	65535	436	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	60	1	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	506	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	18	0	0	0	236	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	48	8	30	30	56	30	32767	32767	32767	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:03:58.55	0:05:05.140275	8	0	0	Spin	0	0	0	0	1	0	8	-13.7	0	0	0	1550	1400	1050	0	0	0	0	3500	0	0	0	45	0	6	1	0	0	30	1550	0	41	0	37	1	24.8	0	40	4	0	3	4	2	1	0	1	1	0	0	65535	436	0	150	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	60	1	0	0	0	0	0	14	1	0	0	1000	289	1200	1000	289	1000	1000	506	289	445	1200	0	0	0	0	0	0	10	0	2	6265	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	18	0	0	0	236	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	39	30	59	30	56	30	32767	32767	32767	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
